"Id","ActivityHour","Calories","TotalIntensity","AverageIntensity","StepTotal"
4319703577,"4/7/2016 3:00:00 AM",61,0,0,0
4319703577,"4/7/2016 4:00:00 AM",61,0,0,0
4319703577,"4/7/2016 5:00:00 AM",61,0,0,0
4319703577,"4/7/2016 6:00:00 AM",61,0,0,0
4319703577,"4/7/2016 7:00:00 AM",61,0,0,0
4319703577,"4/7/2016 8:00:00 AM",90,12,0.2,311
4319703577,"4/7/2016 9:00:00 AM",106,21,0.35,504
4319703577,"4/7/2016 10:00:00 AM",178,64,1.066667,1714
4319703577,"4/7/2016 11:00:00 AM",113,26,0.433333,494
4319703577,"4/7/2016 12:00:00 PM",147,41,0.683333,973
4319703577,"4/7/2016 1:00:00 PM",88,14,0.233333,210
4319703577,"4/7/2016 2:00:00 PM",118,29,0.483333,498
4319703577,"4/7/2016 3:00:00 PM",114,28,0.466667,445
4319703577,"4/7/2016 4:00:00 PM",113,23,0.383333,631
4319703577,"4/7/2016 5:00:00 PM",94,14,0.233333,376
4319703577,"4/7/2016 6:00:00 PM",87,10,0.166667,352
4319703577,"4/7/2016 7:00:00 PM",180,31,0.516667,1803
4319703577,"4/7/2016 8:00:00 PM",110,18,0.3,643
4319703577,"4/7/2016 9:00:00 PM",75,8,0.133333,87
4319703577,"4/7/2016 10:00:00 PM",75,8,0.133333,89
4319703577,"4/7/2016 11:00:00 PM",61,0,0,0
4319703577,"4/8/2016 12:00:00 AM",61,0,0,0
4319703577,"4/8/2016 1:00:00 AM",61,0,0,0
4319703577,"4/8/2016 2:00:00 AM",61,0,0,0
4319703577,"4/8/2016 3:00:00 AM",61,0,0,0
4319703577,"4/8/2016 4:00:00 AM",61,0,0,0
4319703577,"4/8/2016 5:00:00 AM",61,0,0,0
4319703577,"4/8/2016 6:00:00 AM",61,0,0,0
4319703577,"4/8/2016 7:00:00 AM",87,12,0.2,293
4319703577,"4/8/2016 8:00:00 AM",106,24,0.4,378
4319703577,"4/8/2016 9:00:00 AM",116,29,0.483333,474
4319703577,"4/8/2016 10:00:00 AM",113,28,0.466667,418
4319703577,"4/8/2016 11:00:00 AM",102,20,0.333333,381
4319703577,"4/8/2016 12:00:00 PM",150,32,0.533333,1139
4319703577,"4/8/2016 1:00:00 PM",76,7,0.116667,64
4319703577,"4/8/2016 2:00:00 PM",125,32,0.533333,653
4319703577,"4/8/2016 3:00:00 PM",141,42,0.7,746
4319703577,"4/8/2016 4:00:00 PM",76,6,0.1,178
4319703577,"4/8/2016 5:00:00 PM",89,10,0.166667,410
4319703577,"4/8/2016 6:00:00 PM",76,7,0.116667,231
4319703577,"4/8/2016 7:00:00 PM",110,25,0.416667,749
4319703577,"4/8/2016 8:00:00 PM",85,12,0.2,182
4319703577,"4/8/2016 9:00:00 PM",66,2,0.033333,32
4319703577,"4/8/2016 10:00:00 PM",72,5,0.083333,92
4445114986,"3/12/2016 12:00:00 AM",107,16,0.266667,307
4445114986,"3/12/2016 1:00:00 AM",70,0,0,0
4445114986,"3/12/2016 2:00:00 AM",76,2,0.033333,41
4445114986,"3/12/2016 3:00:00 AM",70,0,0,0
4445114986,"3/12/2016 4:00:00 AM",70,0,0,0
4445114986,"3/12/2016 5:00:00 AM",70,0,0,0
4445114986,"3/12/2016 6:00:00 AM",85,7,0.116667,106
4445114986,"3/12/2016 7:00:00 AM",70,0,0,0
4445114986,"3/12/2016 8:00:00 AM",71,0,0,0
4445114986,"3/12/2016 9:00:00 AM",74,1,0.016667,11
4445114986,"3/12/2016 10:00:00 AM",71,0,0,0
4445114986,"3/12/2016 11:00:00 AM",74,1,0.016667,9
4445114986,"3/12/2016 12:00:00 PM",126,22,0.366667,515
4445114986,"3/12/2016 1:00:00 PM",106,16,0.266667,223
4445114986,"3/12/2016 2:00:00 PM",93,9,0.15,152
4445114986,"3/12/2016 3:00:00 PM",142,27,0.45,762
4445114986,"3/12/2016 4:00:00 PM",100,13,0.216667,222
4445114986,"3/12/2016 5:00:00 PM",146,33,0.55,633
4445114986,"3/12/2016 6:00:00 PM",87,6,0.1,104
4445114986,"3/12/2016 7:00:00 PM",97,11,0.183333,192
4445114986,"3/12/2016 8:00:00 PM",85,6,0.1,49
4445114986,"3/12/2016 9:00:00 PM",101,13,0.216667,256
4445114986,"3/12/2016 10:00:00 PM",107,16,0.266667,273
4445114986,"3/12/2016 11:00:00 PM",120,23,0.383333,334
4445114986,"3/13/2016 12:00:00 AM",71,0,0,0
4445114986,"3/13/2016 1:00:00 AM",73,1,0.016667,8
4445114986,"3/13/2016 2:00:00 AM",70,0,0,0
4445114986,"3/13/2016 3:00:00 AM",70,0,0,0
4445114986,"3/13/2016 4:00:00 AM",70,0,0,0
4445114986,"3/13/2016 5:00:00 AM",70,0,0,0
4445114986,"3/13/2016 6:00:00 AM",70,0,0,0
4445114986,"3/13/2016 7:00:00 AM",85,7,0.116667,87
4445114986,"3/13/2016 8:00:00 AM",71,0,0,0
4445114986,"3/13/2016 9:00:00 AM",132,26,0.433333,561
4445114986,"3/13/2016 10:00:00 AM",102,12,0.2,260
4445114986,"3/13/2016 11:00:00 AM",138,27,0.45,691
4445114986,"3/13/2016 12:00:00 PM",118,18,0.3,405
4445114986,"3/13/2016 1:00:00 PM",102,13,0.216667,228
4445114986,"3/13/2016 2:00:00 PM",82,5,0.083333,76
4445114986,"3/13/2016 3:00:00 PM",119,23,0.383333,337
4445114986,"3/13/2016 4:00:00 PM",144,33,0.55,609
4445114986,"3/13/2016 5:00:00 PM",124,20,0.333333,509
4445114986,"3/13/2016 6:00:00 PM",131,27,0.45,438
4445114986,"3/13/2016 7:00:00 PM",140,28,0.466667,685
4445114986,"3/13/2016 8:00:00 PM",97,12,0.2,145
4445114986,"3/13/2016 9:00:00 PM",100,13,0.216667,203
4445114986,"3/13/2016 10:00:00 PM",95,11,0.183333,133
4445114986,"3/13/2016 11:00:00 PM",124,24,0.4,402
4445114986,"3/14/2016 12:00:00 AM",70,0,0,0
4445114986,"3/14/2016 1:00:00 AM",70,0,0,0
4445114986,"3/14/2016 2:00:00 AM",70,0,0,0
4445114986,"3/14/2016 3:00:00 AM",70,0,0,0
4445114986,"3/14/2016 4:00:00 AM",70,0,0,0
4445114986,"3/14/2016 5:00:00 AM",70,0,0,0
4445114986,"3/14/2016 6:00:00 AM",70,0,0,0
4445114986,"3/14/2016 7:00:00 AM",70,0,0,0
4445114986,"3/14/2016 8:00:00 AM",70,0,0,0
4445114986,"3/14/2016 9:00:00 AM",70,0,0,0
4445114986,"3/14/2016 10:00:00 AM",70,0,0,0
4445114986,"3/14/2016 11:00:00 AM",70,0,0,0
4445114986,"3/14/2016 12:00:00 PM",70,0,0,0
4445114986,"3/14/2016 1:00:00 PM",72,1,0.016667,6
4445114986,"3/14/2016 2:00:00 PM",70,0,0,0
4445114986,"3/14/2016 3:00:00 PM",70,0,0,0
4445114986,"3/14/2016 4:00:00 PM",228,74,1.233333,2078
4445114986,"3/14/2016 5:00:00 PM",103,15,0.25,168
4445114986,"3/14/2016 6:00:00 PM",91,9,0.15,106
4445114986,"3/14/2016 7:00:00 PM",124,23,0.383333,418
4445114986,"3/14/2016 8:00:00 PM",308,92,1.533333,3440
4445114986,"3/14/2016 9:00:00 PM",165,38,0.633333,1225
4445114986,"3/14/2016 10:00:00 PM",70,0,0,0
4445114986,"3/14/2016 11:00:00 PM",95,11,0.183333,144
4445114986,"3/15/2016 12:00:00 AM",77,3,0.05,35
4445114986,"3/15/2016 1:00:00 AM",74,1,0.016667,7
4445114986,"3/15/2016 2:00:00 AM",77,2,0.033333,30
4445114986,"3/15/2016 3:00:00 AM",70,0,0,0
4445114986,"3/15/2016 4:00:00 AM",84,6,0.1,70
4445114986,"3/15/2016 5:00:00 AM",70,0,0,0
4445114986,"3/15/2016 6:00:00 AM",79,4,0.066667,63
4445114986,"3/15/2016 7:00:00 AM",71,0,0,0
4445114986,"3/15/2016 8:00:00 AM",72,1,0.016667,6
4445114986,"3/15/2016 9:00:00 AM",70,0,0,0
4445114986,"3/15/2016 10:00:00 AM",75,2,0.033333,16
4445114986,"3/15/2016 11:00:00 AM",73,1,0.016667,4
4445114986,"3/15/2016 12:00:00 PM",91,10,0.166667,113
4445114986,"3/15/2016 1:00:00 PM",145,31,0.516667,695
4445114986,"3/15/2016 2:00:00 PM",94,11,0.183333,116
4445114986,"3/15/2016 3:00:00 PM",97,12,0.2,190
4445114986,"3/15/2016 4:00:00 PM",93,9,0.15,202
4445114986,"3/15/2016 5:00:00 PM",98,12,0.2,170
4445114986,"3/15/2016 6:00:00 PM",144,36,0.6,788
4445114986,"3/15/2016 7:00:00 PM",175,44,0.733333,1288
4445114986,"3/15/2016 8:00:00 PM",112,19,0.316667,264
4445114986,"3/15/2016 9:00:00 PM",97,13,0.216667,154
4445114986,"3/15/2016 10:00:00 PM",115,20,0.333333,372
4445114986,"3/15/2016 11:00:00 PM",118,21,0.35,414
4445114986,"3/16/2016 12:00:00 AM",70,0,0,0
4445114986,"3/16/2016 1:00:00 AM",81,4,0.066667,75
4445114986,"3/16/2016 2:00:00 AM",82,5,0.083333,40
4445114986,"3/16/2016 3:00:00 AM",70,0,0,0
4445114986,"3/16/2016 4:00:00 AM",78,3,0.05,61
4445114986,"3/16/2016 5:00:00 AM",71,0,0,0
4445114986,"3/16/2016 6:00:00 AM",70,0,0,0
4445114986,"3/16/2016 7:00:00 AM",90,9,0.15,144
4445114986,"3/16/2016 8:00:00 AM",81,5,0.083333,69
4445114986,"3/16/2016 9:00:00 AM",73,1,0.016667,26
4445114986,"3/16/2016 10:00:00 AM",71,0,0,0
4445114986,"3/16/2016 11:00:00 AM",72,1,0.016667,6
4445114986,"3/16/2016 12:00:00 PM",111,17,0.283333,320
4445114986,"3/16/2016 1:00:00 PM",120,22,0.366667,391
4445114986,"3/16/2016 2:00:00 PM",118,21,0.35,339
4445114986,"3/16/2016 3:00:00 PM",106,16,0.266667,245
4445114986,"3/16/2016 4:00:00 PM",120,24,0.4,318
4445114986,"3/16/2016 5:00:00 PM",128,26,0.433333,415
4445114986,"3/16/2016 6:00:00 PM",90,8,0.133333,95
4445114986,"3/16/2016 7:00:00 PM",105,15,0.25,260
4445114986,"3/16/2016 8:00:00 PM",155,38,0.633333,709
4445114986,"3/16/2016 9:00:00 PM",119,18,0.3,481
4445114986,"3/16/2016 10:00:00 PM",114,18,0.3,387
4445114986,"3/16/2016 11:00:00 PM",96,12,0.2,151
4445114986,"3/17/2016 12:00:00 AM",73,1,0.016667,7
4445114986,"3/17/2016 1:00:00 AM",71,0,0,0
4445114986,"3/17/2016 2:00:00 AM",79,3,0.05,23
4445114986,"3/17/2016 3:00:00 AM",83,6,0.1,101
4445114986,"3/17/2016 4:00:00 AM",75,2,0.033333,33
4445114986,"3/17/2016 5:00:00 AM",70,0,0,0
4445114986,"3/17/2016 6:00:00 AM",76,3,0.05,20
4445114986,"3/17/2016 7:00:00 AM",72,1,0.016667,6
4445114986,"3/17/2016 8:00:00 AM",70,0,0,0
4445114986,"3/17/2016 9:00:00 AM",73,1,0.016667,6
4445114986,"3/17/2016 10:00:00 AM",75,2,0.033333,31
4445114986,"3/17/2016 11:00:00 AM",71,0,0,0
4445114986,"3/17/2016 12:00:00 PM",108,16,0.266667,320
4445114986,"3/17/2016 1:00:00 PM",127,26,0.433333,428
4445114986,"3/17/2016 2:00:00 PM",154,36,0.6,708
4445114986,"3/17/2016 3:00:00 PM",120,19,0.316667,483
4445114986,"3/17/2016 4:00:00 PM",119,21,0.35,388
4445114986,"3/17/2016 5:00:00 PM",122,22,0.366667,421
4445114986,"3/17/2016 6:00:00 PM",101,14,0.233333,180
4445114986,"3/17/2016 7:00:00 PM",361,126,2.1,4327
4445114986,"3/17/2016 8:00:00 PM",84,5,0.083333,90
4445114986,"3/17/2016 9:00:00 PM",70,0,0,0
4445114986,"3/17/2016 10:00:00 PM",70,0,0,0
4445114986,"3/17/2016 11:00:00 PM",70,0,0,0
4445114986,"3/18/2016 12:00:00 AM",70,0,0,0
4445114986,"3/18/2016 1:00:00 AM",72,1,0.016667,8
4445114986,"3/18/2016 2:00:00 AM",70,0,0,0
4445114986,"3/18/2016 3:00:00 AM",70,0,0,0
4445114986,"3/18/2016 4:00:00 AM",70,0,0,0
4445114986,"3/18/2016 5:00:00 AM",70,0,0,0
4445114986,"3/18/2016 6:00:00 AM",70,0,0,0
4445114986,"3/18/2016 7:00:00 AM",70,0,0,0
4445114986,"3/18/2016 8:00:00 AM",70,0,0,0
4445114986,"3/18/2016 9:00:00 AM",70,0,0,0
4445114986,"3/18/2016 10:00:00 AM",70,0,0,0
4445114986,"3/18/2016 11:00:00 AM",70,0,0,0
4445114986,"3/18/2016 12:00:00 PM",102,15,0.25,229
4445114986,"3/18/2016 1:00:00 PM",125,23,0.383333,444
4445114986,"3/18/2016 2:00:00 PM",91,9,0.15,105
4445114986,"3/18/2016 3:00:00 PM",119,21,0.35,363
4445114986,"3/18/2016 4:00:00 PM",105,17,0.283333,198
4445114986,"3/18/2016 5:00:00 PM",126,24,0.4,431
4445114986,"3/18/2016 6:00:00 PM",72,1,0.016667,12
4445114986,"3/18/2016 7:00:00 PM",129,26,0.433333,411
4445114986,"3/18/2016 8:00:00 PM",110,15,0.25,371
4445114986,"3/18/2016 9:00:00 PM",131,21,0.35,689
4445114986,"3/18/2016 10:00:00 PM",91,8,0.133333,137
4445114986,"3/18/2016 11:00:00 PM",123,18,0.3,553
4445114986,"3/19/2016 12:00:00 AM",89,7,0.116667,133
4445114986,"3/19/2016 1:00:00 AM",106,13,0.216667,349
4445114986,"3/19/2016 2:00:00 AM",92,9,0.15,120
4445114986,"3/19/2016 3:00:00 AM",114,14,0.233333,469
4445114986,"3/19/2016 4:00:00 AM",78,3,0.05,49
4445114986,"3/19/2016 5:00:00 AM",83,5,0.083333,83
4445114986,"3/19/2016 6:00:00 AM",122,13,0.216667,649
4445114986,"3/19/2016 7:00:00 AM",113,14,0.233333,467
4445114986,"3/19/2016 8:00:00 AM",75,1,0.016667,13
4445114986,"3/19/2016 9:00:00 AM",78,3,0.05,19
4445114986,"3/19/2016 10:00:00 AM",99,11,0.183333,194
4445114986,"3/19/2016 11:00:00 AM",115,15,0.25,443
4445114986,"3/19/2016 12:00:00 PM",104,16,0.266667,163
4445114986,"3/19/2016 1:00:00 PM",80,5,0.083333,56
4445114986,"3/19/2016 2:00:00 PM",70,0,0,0
4445114986,"3/19/2016 3:00:00 PM",72,0,0,0
4445114986,"3/19/2016 4:00:00 PM",91,8,0.133333,145
4445114986,"3/19/2016 5:00:00 PM",129,25,0.416667,480
4445114986,"3/19/2016 6:00:00 PM",130,21,0.35,599
4445114986,"3/19/2016 7:00:00 PM",76,1,0.016667,6
4445114986,"3/19/2016 8:00:00 PM",91,6,0.1,192
4445114986,"3/19/2016 9:00:00 PM",93,8,0.133333,124
4445114986,"3/19/2016 10:00:00 PM",99,12,0.2,182
4445114986,"3/19/2016 11:00:00 PM",102,13,0.216667,198
4445114986,"3/20/2016 12:00:00 AM",80,4,0.066667,85
4445114986,"3/20/2016 1:00:00 AM",79,3,0.05,22
4445114986,"3/20/2016 2:00:00 AM",75,2,0.033333,18
4445114986,"3/20/2016 3:00:00 AM",70,0,0,0
4445114986,"3/20/2016 4:00:00 AM",70,0,0,0
4445114986,"3/20/2016 5:00:00 AM",78,4,0.066667,31
4445114986,"3/20/2016 6:00:00 AM",77,3,0.05,41
4445114986,"3/20/2016 7:00:00 AM",72,1,0.016667,8
4445114986,"3/20/2016 8:00:00 AM",73,1,0.016667,8
4445114986,"3/20/2016 9:00:00 AM",73,1,0.016667,8
4445114986,"3/20/2016 10:00:00 AM",71,0,0,0
4445114986,"3/20/2016 11:00:00 AM",70,0,0,0
4445114986,"3/20/2016 12:00:00 PM",98,13,0.216667,180
4445114986,"3/20/2016 1:00:00 PM",100,12,0.2,191
4445114986,"3/20/2016 2:00:00 PM",110,17,0.283333,270
4445114986,"3/20/2016 3:00:00 PM",114,18,0.3,371
4445114986,"3/20/2016 4:00:00 PM",121,24,0.4,288
4445114986,"3/20/2016 5:00:00 PM",106,14,0.233333,287
4445114986,"3/20/2016 6:00:00 PM",121,17,0.283333,524
4445114986,"3/20/2016 7:00:00 PM",106,16,0.266667,247
4445114986,"3/20/2016 8:00:00 PM",122,21,0.35,427
4445114986,"3/20/2016 9:00:00 PM",131,27,0.45,472
4445114986,"3/20/2016 10:00:00 PM",91,9,0.15,117
4445114986,"3/20/2016 11:00:00 PM",109,13,0.216667,438
4445114986,"3/21/2016 12:00:00 AM",70,0,0,0
4445114986,"3/21/2016 1:00:00 AM",83,6,0.1,76
4445114986,"3/21/2016 2:00:00 AM",76,3,0.05,23
4445114986,"3/21/2016 3:00:00 AM",72,1,0.016667,8
4445114986,"3/21/2016 4:00:00 AM",70,0,0,0
4445114986,"3/21/2016 5:00:00 AM",72,1,0.016667,10
4445114986,"3/21/2016 6:00:00 AM",93,10,0.166667,165
4445114986,"3/21/2016 7:00:00 AM",70,0,0,0
4445114986,"3/21/2016 8:00:00 AM",78,4,0.066667,42
4445114986,"3/21/2016 9:00:00 AM",71,0,0,0
4445114986,"3/21/2016 10:00:00 AM",77,2,0.033333,45
4445114986,"3/21/2016 11:00:00 AM",86,6,0.1,85
4445114986,"3/21/2016 12:00:00 PM",137,26,0.433333,696
4445114986,"3/21/2016 1:00:00 PM",86,7,0.116667,105
4445114986,"3/21/2016 2:00:00 PM",147,34,0.566667,620
4445114986,"3/21/2016 3:00:00 PM",115,20,0.333333,300
4445114986,"3/21/2016 4:00:00 PM",93,10,0.166667,115
4445114986,"3/21/2016 5:00:00 PM",102,14,0.233333,201
4445114986,"3/21/2016 6:00:00 PM",74,2,0.033333,15
4445114986,"3/21/2016 7:00:00 PM",81,5,0.083333,88
4445114986,"3/21/2016 8:00:00 PM",333,109,1.816667,3955
4445114986,"3/21/2016 9:00:00 PM",173,27,0.45,1319
4445114986,"3/21/2016 10:00:00 PM",83,5,0.083333,84
4445114986,"3/21/2016 11:00:00 PM",114,21,0.35,241
4445114986,"3/22/2016 12:00:00 AM",97,12,0.2,166
4445114986,"3/22/2016 1:00:00 AM",80,3,0.05,124
4445114986,"3/22/2016 2:00:00 AM",72,1,0.016667,17
4445114986,"3/22/2016 3:00:00 AM",70,0,0,0
4445114986,"3/22/2016 4:00:00 AM",73,1,0.016667,17
4445114986,"3/22/2016 5:00:00 AM",70,0,0,0
4445114986,"3/22/2016 6:00:00 AM",80,4,0.066667,91
4445114986,"3/22/2016 7:00:00 AM",73,1,0.016667,7
4445114986,"3/22/2016 8:00:00 AM",74,1,0.016667,9
4445114986,"3/22/2016 9:00:00 AM",71,0,0,0
4445114986,"3/22/2016 10:00:00 AM",74,2,0.033333,12
4445114986,"3/22/2016 11:00:00 AM",107,14,0.233333,322
4445114986,"3/22/2016 12:00:00 PM",108,17,0.283333,269
4445114986,"3/22/2016 1:00:00 PM",89,7,0.116667,97
4445114986,"3/22/2016 2:00:00 PM",108,18,0.3,218
4445114986,"3/22/2016 3:00:00 PM",102,14,0.233333,200
4445114986,"3/22/2016 4:00:00 PM",89,8,0.133333,107
4445114986,"3/22/2016 5:00:00 PM",109,16,0.266667,320
4445114986,"3/22/2016 6:00:00 PM",112,20,0.333333,256
4445114986,"3/22/2016 7:00:00 PM",96,12,0.2,142
4445114986,"3/22/2016 8:00:00 PM",81,3,0.05,22
4445114986,"3/22/2016 9:00:00 PM",91,9,0.15,90
4445114986,"3/22/2016 10:00:00 PM",132,28,0.466667,486
4445114986,"3/22/2016 11:00:00 PM",70,0,0,0
4445114986,"3/23/2016 12:00:00 AM",70,0,0,0
4445114986,"3/23/2016 1:00:00 AM",70,0,0,0
4445114986,"3/23/2016 2:00:00 AM",70,0,0,0
4445114986,"3/23/2016 3:00:00 AM",70,0,0,0
4445114986,"3/23/2016 4:00:00 AM",70,0,0,0
4445114986,"3/23/2016 5:00:00 AM",70,0,0,0
4445114986,"3/23/2016 6:00:00 AM",70,0,0,0
4445114986,"3/23/2016 7:00:00 AM",70,0,0,0
4445114986,"3/23/2016 8:00:00 AM",70,0,0,0
4445114986,"3/23/2016 9:00:00 AM",78,4,0.066667,31
4445114986,"3/23/2016 10:00:00 AM",157,31,0.516667,958
4445114986,"3/23/2016 11:00:00 AM",93,10,0.166667,107
4445114986,"3/23/2016 12:00:00 PM",112,18,0.3,273
4445114986,"3/23/2016 1:00:00 PM",115,18,0.3,348
4445114986,"3/23/2016 2:00:00 PM",109,15,0.25,335
4445114986,"3/23/2016 3:00:00 PM",106,14,0.233333,342
4445114986,"3/23/2016 4:00:00 PM",130,26,0.433333,479
4445114986,"3/23/2016 5:00:00 PM",82,5,0.083333,55
4445114986,"3/23/2016 6:00:00 PM",123,22,0.366667,472
4445114986,"3/23/2016 7:00:00 PM",130,28,0.466667,357
4445114986,"3/23/2016 8:00:00 PM",112,20,0.333333,212
4445114986,"3/23/2016 9:00:00 PM",125,23,0.383333,431
4445114986,"3/23/2016 10:00:00 PM",100,13,0.216667,194
4445114986,"3/23/2016 11:00:00 PM",97,11,0.183333,200
4445114986,"3/24/2016 12:00:00 AM",70,0,0,0
4445114986,"3/24/2016 1:00:00 AM",72,0,0,0
4445114986,"3/24/2016 2:00:00 AM",70,0,0,0
4445114986,"3/24/2016 3:00:00 AM",69,0,0,0
4445114986,"3/24/2016 4:00:00 AM",70,0,0,0
4445114986,"3/24/2016 5:00:00 AM",70,0,0,0
4445114986,"3/24/2016 6:00:00 AM",87,8,0.133333,94
4445114986,"3/24/2016 7:00:00 AM",75,2,0.033333,24
4445114986,"3/24/2016 8:00:00 AM",94,9,0.15,211
4445114986,"3/24/2016 9:00:00 AM",70,0,0,0
4445114986,"3/24/2016 10:00:00 AM",71,1,0.016667,4
4445114986,"3/24/2016 11:00:00 AM",71,0,0,0
4445114986,"3/24/2016 12:00:00 PM",109,17,0.283333,308
4445114986,"3/24/2016 1:00:00 PM",94,11,0.183333,135
4445114986,"3/24/2016 2:00:00 PM",92,9,0.15,139
4445114986,"3/24/2016 3:00:00 PM",87,7,0.116667,56
4445114986,"3/24/2016 4:00:00 PM",109,17,0.283333,304
4445114986,"3/24/2016 5:00:00 PM",145,33,0.55,632
4445114986,"3/24/2016 6:00:00 PM",97,10,0.166667,266
4445114986,"3/24/2016 7:00:00 PM",72,0,0,0
4445114986,"3/24/2016 8:00:00 PM",72,1,0.016667,8
4445114986,"3/24/2016 9:00:00 PM",90,7,0.116667,232
4445114986,"3/24/2016 10:00:00 PM",107,15,0.25,300
4445114986,"3/24/2016 11:00:00 PM",86,7,0.116667,93
4445114986,"3/25/2016 12:00:00 AM",86,7,0.116667,113
4445114986,"3/25/2016 1:00:00 AM",78,4,0.066667,47
4445114986,"3/25/2016 2:00:00 AM",69,0,0,0
4445114986,"3/25/2016 3:00:00 AM",73,2,0.033333,27
4445114986,"3/25/2016 4:00:00 AM",71,1,0.016667,8
4445114986,"3/25/2016 5:00:00 AM",69,0,0,0
4445114986,"3/25/2016 6:00:00 AM",69,0,0,0
4445114986,"3/25/2016 7:00:00 AM",71,1,0.016667,9
4445114986,"3/25/2016 8:00:00 AM",79,5,0.083333,44
4445114986,"3/25/2016 9:00:00 AM",69,0,0,0
4445114986,"3/25/2016 10:00:00 AM",78,4,0.066667,43
4445114986,"3/25/2016 11:00:00 AM",92,7,0.116667,260
4445114986,"3/25/2016 12:00:00 PM",152,37,0.616667,747
4445114986,"3/25/2016 1:00:00 PM",110,18,0.3,310
4445114986,"3/25/2016 2:00:00 PM",118,21,0.35,447
4445114986,"3/25/2016 3:00:00 PM",140,32,0.533333,578
4445114986,"3/25/2016 4:00:00 PM",104,14,0.233333,337
4445114986,"3/25/2016 5:00:00 PM",94,11,0.183333,154
4445114986,"3/25/2016 6:00:00 PM",122,24,0.4,405
4445114986,"3/25/2016 7:00:00 PM",92,9,0.15,168
4445114986,"3/25/2016 8:00:00 PM",106,14,0.233333,391
4445114986,"3/25/2016 9:00:00 PM",128,27,0.45,429
4445114986,"3/25/2016 10:00:00 PM",112,20,0.333333,267
4445114986,"3/25/2016 11:00:00 PM",103,15,0.25,260
4445114986,"3/26/2016 12:00:00 AM",70,0,0,0
4445114986,"3/26/2016 1:00:00 AM",77,3,0.05,41
4445114986,"3/26/2016 2:00:00 AM",69,0,0,0
4445114986,"3/26/2016 3:00:00 AM",69,0,0,0
4445114986,"3/26/2016 4:00:00 AM",69,0,0,0
4445114986,"3/26/2016 5:00:00 AM",69,0,0,0
4445114986,"3/26/2016 6:00:00 AM",69,0,0,0
4445114986,"3/26/2016 7:00:00 AM",69,0,0,0
4445114986,"3/26/2016 8:00:00 AM",69,0,0,0
4445114986,"3/26/2016 9:00:00 AM",149,30,0.5,935
4445114986,"3/26/2016 10:00:00 AM",96,12,0.2,161
4445114986,"3/26/2016 11:00:00 AM",90,8,0.133333,151
4445114986,"3/26/2016 12:00:00 PM",118,20,0.333333,434
4445114986,"3/26/2016 1:00:00 PM",105,10,0.166667,434
4445114986,"3/26/2016 2:00:00 PM",108,17,0.283333,264
4445114986,"3/26/2016 3:00:00 PM",118,19,0.316667,457
4445114986,"3/26/2016 4:00:00 PM",161,38,0.633333,923
4445114986,"3/26/2016 5:00:00 PM",141,32,0.533333,653
4445114986,"3/26/2016 6:00:00 PM",84,6,0.1,49
4445114986,"3/26/2016 7:00:00 PM",142,29,0.483333,756
4445114986,"3/26/2016 8:00:00 PM",116,14,0.233333,610
4445114986,"3/26/2016 9:00:00 PM",106,17,0.283333,221
4445114986,"3/26/2016 10:00:00 PM",130,21,0.35,643
4445114986,"3/26/2016 11:00:00 PM",105,9,0.15,442
4445114986,"3/27/2016 12:00:00 AM",113,20,0.333333,351
4445114986,"3/27/2016 1:00:00 AM",84,6,0.1,126
4445114986,"3/27/2016 2:00:00 AM",69,0,0,0
4445114986,"3/27/2016 3:00:00 AM",69,0,0,0
4445114986,"3/27/2016 4:00:00 AM",71,1,0.016667,8
4445114986,"3/27/2016 5:00:00 AM",69,0,0,0
4445114986,"3/27/2016 6:00:00 AM",69,0,0,0
4445114986,"3/27/2016 7:00:00 AM",75,3,0.05,22
4445114986,"3/27/2016 8:00:00 AM",79,4,0.066667,63
4445114986,"3/27/2016 9:00:00 AM",130,27,0.45,565
4445114986,"3/27/2016 10:00:00 AM",145,32,0.533333,703
4445114986,"3/27/2016 11:00:00 AM",145,36,0.6,546
4445114986,"3/27/2016 12:00:00 PM",116,20,0.333333,389
4445114986,"3/27/2016 1:00:00 PM",98,11,0.183333,220
4445114986,"3/27/2016 2:00:00 PM",96,12,0.2,148
4445114986,"3/27/2016 3:00:00 PM",92,9,0.15,242
4445114986,"3/27/2016 4:00:00 PM",113,13,0.216667,466
4445114986,"3/27/2016 5:00:00 PM",109,18,0.3,246
4445114986,"3/27/2016 6:00:00 PM",101,14,0.233333,214
4445114986,"3/27/2016 7:00:00 PM",106,17,0.283333,227
4445114986,"3/27/2016 8:00:00 PM",89,8,0.133333,105
4445114986,"3/27/2016 9:00:00 PM",81,3,0.05,68
4445114986,"3/27/2016 10:00:00 PM",112,19,0.316667,284
4445114986,"3/27/2016 11:00:00 PM",71,0,0,0
4445114986,"3/28/2016 12:00:00 AM",69,0,0,0
4445114986,"3/28/2016 1:00:00 AM",71,1,0.016667,5
4445114986,"3/28/2016 2:00:00 AM",69,0,0,0
4445114986,"3/28/2016 3:00:00 AM",69,0,0,0
4445114986,"3/28/2016 4:00:00 AM",69,0,0,0
4445114986,"3/28/2016 5:00:00 AM",69,0,0,0
4445114986,"3/28/2016 6:00:00 AM",78,4,0.066667,42
4445114986,"3/28/2016 7:00:00 AM",79,5,0.083333,56
4445114986,"3/28/2016 8:00:00 AM",69,0,0,0
